,2,3,4,5,6,7,8,9,10
1,0.4512218733539849,0.3051979062894971,0.2374418020275684,0.2606982237339604,0.033468136244371983,0.02628303907045618,0.03999984577094523,0.03377282961370864,0.029295263805985704
5,0.6557285038068239,0.5226483923124673,0.48984740263541504,0.5032112221530538,0.2817837159903978,0.2084114716030445,0.09335629978677501,0.09866308936942245,0.09905866080874098
10,0.7209771568075056,0.6079014743558175,0.5911533322959865,0.5906263479501971,0.42459422312779316,0.38854516575835135,0.4275199432611426,0.4124284741745244,0.1393164151138121
15,0.7458075337821417,0.6310522360302815,0.6306226457470782,0.60641099742459,0.48428428126706025,0.4510679512777126,0.4620518955924825,0.44484378481896536,0.3881392598969203
20,0.7635648107471472,0.6394260435816146,0.6307207104107482,0.6313095343703893,0.5219585860665312,0.5241583093010809,0.5304439536286514,0.49675773865223305,0.5071019816398227
25,0.7708293875334981,0.6757303971873081,0.5528222464761221,0.6324843856570651,0.5337873961334604,0.5006451324613025,0.5446845192460351,0.5233233153010339,0.3725181857476782
30,0.7968231058465175,0.7009800131743352,0.5859858279414965,0.6098769531122519,0.613174036321053,0.5991345907935509,0.5242051277276104,0.46407062121793696,0.17890745222067367
